"","","","","","","","","","Normalized abundance","","","","","","","","","Raw abundance","","","","","","","","","Spectral counts","","","","","","","","",
"YHL033C","37","8","2508.69","0.000544887290840679","1.81836859842337","Condition 1","Condition 4","RPL8A SGDID:S000001025, Chr VIII from 36023-35253, reverse complement, Verified ORF, """"Ribosomal protein L4 of the large (60S) ribosomal subunit, nearly identical to Rpl8Bp and has similarity to rat L7a ribosomal protein; mutation results in decrease","2975765.17727515","2745895.47094744","2564524.60093653","2253858.52938325","2245723.88373079","2195815.05931549","1979611.19937955","1539077.11221107","1498878.72591172","3127956.46295543","2240797.54771827","1700901.09968034","2253858.52938325","1886007.2881069","2839548.04697722","2563277.8268693","2015689.13527977","1892559.43670352","10","10","12","11","10","15","11","9","10",
"YFL018C","37","37","2249.27","0.0363503236523215","1.1284818738212","Condition 3","Condition 2","LPD1 SGDID:S000001876, Chr VI from 103121-101622, reverse complement, Verified ORF, """"Dihydrolipoamide dehydrogenase, the lipoamide dehydrogenase component (E3) of the pyruvate dehydrogenase and 2-oxoglutarate dehydrogenase multi-enzyme complexes""""","9164820.25073007","8639586.63389711","8386645.82317035","7945120.14598367","8054830.33610301","9037678.14845922","9017975.95261241","8484868.90800586","8381054.3350144","9633541.97233598","7050364.71612532","5562377.95420274","7945120.14598367","6764620.00890221","11687196.1628982","11676827.1516229","11112411.4161962","10582339.4495163","38","38","39","40","37","49","48","43","49",
"YDL223C","37","36","2508.13","0.00130655304630523","1.52645125532972","Condition 1","Condition 3","HBT1 SGDID:S000002382, Chr IV from 60406-57266, reverse complement, Verified ORF, """"Substrate of the Hub1p ubiquitin-like protein that localizes to the shmoo tip (mating projection); mutants are defective for mating projection formation, thereby impl","8085277.5459456","7955413.1068476","7635181.01420713","6506786.11509125","6228950.87312898","5066894.98948021","5273372.60148032","6443858.48179924","5617001.29613244","8498787.58840337","6492042.53021293","5063974.73378916","6506786.11509125","5231207.10835769","6552324.02682507","6828168.61534786","8439353.31634109","7092307.48638795","45","44","47","34","34","36","43","51","43",
"YPL004C","37","35","2263.56","0.000297856418508546","1.57788792867709","Condition 1","Condition 4","LSP1 SGDID:S000005925, Chr XVI from 551654-550629, reverse complement, Verified ORF, """"Primary component of eisosomes, which are large immobile patch structures at the cell cortex associated with endocytosis, along with Pil1p and Sur7p; null mutants ","24001851.1857181","22891290.3794168","22131335.8164455","18926250.8730669","17576909.025167","14741085.5228064","14868903.3864943","15262952.9327507","13900283.1995945","25229391.7922676","18680517.116919","14678437.2486971","18926250.8730669","14761466.78762","19062634.8193721","19252836.3005867","19989491.2053068","17551194.5612825","46","40","48","42","40","41","39","43","47",
"YNL178W","37","35","2398.19","8.22153251003321E-05","1.8510718226107","Condition 1","Condition 4","RPS3 SGDID:S000005122, Chr XIV from 302682-303404, Verified ORF, """"Protein component of the small (40S) ribosomal subunit, has apurinic/apyrimidinic (AP) endonuclease activity; essential for viability; has similarity to E. coli S3 and rat S3 ribosoma","32359242.6378277","30318291.5949455","29366438.3834819","25272374.3857647","24661212.4423806","19532423.4527916","19911813.2033646","17312337.2044551","15837456.1538018","34014210.1662806","24741347.2857072","19477063.0478328","25272374.3857647","20711017.3859015","25258618.4946725","25782592.7095911","22673516.3121146","19997166.2677538","52","47","43","55","42","45","47","36","39",
"YOR198C","37","36","2336.88","0.00011027936632757","1.56544414530239","Condition 1","Condition 4","BFR1 SGDID:S000005724, Chr XV from 720066-718654, reverse complement, Verified ORF, """"Component of mRNP complexes associated with polyribosomes; implicated in secretion and nuclear segregation; multicopy suppressor of BFA (Brefeldin A) sensitivity""""","6062469.24768621","5642585.84079591","5550809.56331286","4655471.59984174","4577388.13950238","4582532.79746692","4677141.35227578","3705867.80168274","3642787.72357791","6372525.63125053","4604651.797063","3681531.49589873","4655471.59984174","3844189.15171964","5925964.48414588","6056145.12848763","4853478.36399416","4599566.43788614","37","32","34","34","37","40","40","41","33",
"YER165W","36","34","2354.49","3.30192496634796E-05","1.73135046005766","Condition 1","Condition 4","PAB1 SGDID:S000000967, Chr V from 510368-512101, Verified ORF, """"Poly(A) binding protein, part of the 3'-end RNA-processing complex, mediates interactions between the 5' cap structure and the 3' mRNA poly(A) tail, involved in control of poly(A) tail ","26377898.7639785","25457113.0456098","24338484.3182612","22530829.29688","21177528.1396314","16454863.2374191","16699166.1365431","14821216.0779525","14509836.140215","27726958.9509487","20774365.6261273","16142311.4156773","22530829.29688","17785344.2735269","21278829.7315241","21622731.9275742","19410959.9726578","18320846.6685536","55","50","49","45","46","43","46","41","43",
"YGL008C","36","17","2118.62","0.00055318703463958","1.37599305769913","Condition 1","Condition 3","PMA1 SGDID:S000002976, Chr VII from 482671-479915, reverse complement, Verified ORF, """"Plasma membrane H+-ATPase, pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; part of the P2 subgroup of cation-transp","9945070.96748309","9936688.34601576","9363526.86850667","9451303.2361649","8834365.15254787","7186987.73116218","6982311.55823398","8257817.44425857","8103665.83181115","10453697.5043756","8108869.07887652","6210286.74933094","9451303.2361649","7419290.13811937","9293950.73100219","9040969.46063139","10815048.0384982","10232094.8164484","18","20","22","21","20","19","21","19","17",
"YGR244C","36","35","1970.21","0.00262110914317204","1.31517544799706","Condition 1","Condition 4","LSC2 SGDID:S000003476, Chr VII from 979324-978041, reverse complement, Verified ORF, """"Beta subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succina","9789247.56837316","9055500.36333955","8670526.6706682","7679891.57259296","7292988.34032267","7131280.53361002","7251607.13719838","6962763.787532","6984817.44927066","10289904.7387207","7389772.56134654","5750659.72990142","7679891.57259296","6124808.69156402","9221912.21239347","9389663.88438982","9118950.0556506","8819380.7469165","43","42","43","46","35","41","38","45","41",
"YDR012W","35","17","2312.39","0.298563248262238","1.10581304763268","Condition 1","Condition 4","RPL4B SGDID:S000002419, Chr IV from 471850-472938, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Ap and has similarity to E. coli L4 and rat L4 ribosomal proteins""""","3331222.54667151","3131050.03975218","2901555.41514345","3138168.03553254","2909202.80577312","2986668.95631354","2887099.0638927","2838808.16427184","2806406.47160968","3501593.19491242","2555104.27293835","1924434.17957411","3138168.03553254","2443211.17748192","3862251.49786128","3738328.52469753","3717912.98075098","3543509.53099292","12","17","16","18","13","16","17","15","15",
"YMR108W","35","33","2155.86","0.00508272758481187","1.13980686760302","Condition 1","Condition 2","ILV2 SGDID:S000004714, Chr XIII from 484083-486146, Verified ORF, """"Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis and is the target of several classes of inhibitors, localizes to the mitochondria; expres","9442306.09097724","9040047.04235305","8956729.90328663","8219631.23867773","7829335.07688789","7919042.48962874","8147593.84592391","8186478.85778241","8146337.44427179","9925219.43197161","7377161.82501771","5940481.80956288","8219631.23867773","6575244.23328069","10240617.2778343","10549822.4369205","10721617.7532023","10285974.133998","49","48","37","46","42","37","33","35","37",
"YML063W","35","9","2058.32","1.50485975851655E-05","1.52719608283162","Condition 2","Condition 4","RPS1B SGDID:S000004528, Chr XIII from 146482-147249, Verified ORF, """"Ribosomal protein 10 (rp10) of the small (40S) subunit; nearly identical to Rps1Ap and has similarity to rat S3a ribosomal protein""""","3461922.10139709","3338189.00459048","3354060.96113413","3696141.01711413","3601057.45388556","2590491.66419996","2694374.28112289","2422690.85848788","2355476.49869243","3638977.19282708","2724140.74550532","2224554.98188809","3696141.01711413","3024245.61279415","3349929.45538994","3488780.95570172","3172935.00296425","2974142.73647931","9","10","11","13","12","8","8","6","10",
"YIL018W","35","33","2321.37","0.0147538840121283","1.27852560277762","Condition 1","Condition 4","RPL2B SGDID:S000001280, Chr IX from 316766-316769,317170-317930, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, identical to Rpl2Ap and has similarity to E. coli L2 and rat L8 ribosomal proteins; expression is upregulated at ","40888190.5535735","39174629.9281451","35670714.3428017","36845001.6207935","34879904.0804875","35694706.837533","34334594.9403787","30281993.8339146","30065401.4121339","42979359.0157259","31968592.9797866","23658325.3012655","36845001.6207935","29292894.7235417","46159094.6186232","44457773.2904297","39659537.1871528","37962083.3741585","41","48","48","49","47","55","44","50","49",
"YER091C","34","33","2112.63","0.0230384591905227","1.20706446249111","Condition 4","Condition 2","MET6 SGDID:S000000893, Chr V from 342163-339860, reverse complement, Verified ORF, """"Cobalamin-independent methionine synthase, involved in amino acid biosynthesis; requires a minimum of two glutamates on the methyltetrahydrofolate substrate, similar","13725372.2120294","12639251.2621743","12082695.8728215","11009225.369791","10478037.2183171","11863754.6368903","11890837.6737979","12806013.9601812","13130497.1061389","14427336.8896664","10314304.9445735","8013754.55305831","11009225.369791","8799681.34193405","15341775.3312523","15396720.6094314","16771702.3409536","16579224.040768","39","42","42","32","35","34","36","36","40",
"YDL126C","34","33","1987.27","0.00155660191169416","1.24025091098241","Condition 1","Condition 4","CDC48 SGDID:S000002284, Chr IV from 238664-236157, reverse complement, Verified ORF, """"ATPase in ER, nuclear membrane and cytosol with homology to mammalian p97; in a complex with Npl4p and Ufd1p participates in retrotranslocation of ubiquitinated pr","8713308.12489169","8233698.46780904","8417215.82874639","7468227.7576516","7531058.3021852","7658391.7811805","7556523.31068406","6616655.02577946","7017264.90490942","9158937.89977534","6719138.2667426","5582653.27387895","7468227.7576516","6324744.9733148","9903553.27648431","9784481.24387669","8665660.44127418","8860350.53139909","40","39","37","37","38","46","41","37","34",
"YGL253W","34","31","2395.83","6.19259615244339E-05","1.39197353368156","Condition 1","Condition 4","HXK2 SGDID:S000003222, Chr VII from 23935-25395, Verified ORF, """"Hexokinase isoenzyme 2 that catalyzes phosphorylation of glucose in the cytosol; predominant hexokinase during growth on glucose; functions in the nucleus to repress expression of HXK1 ","17698750.0407522","17618408.1241378","16756341.5631245","14363509.2168273","14189717.1117487","12605032.982133","13113106.8151746","12515100.0251787","12424789.7394819","18603927.4869452","14377563.2164343","11113513.8968562","14363509.2168273","11916830.0621509","16300369.4845125","16979362.3875439","16390699.9509929","15688162.5337702","55","50","50","47","51","57","43","43","45",
"YLR075W","34","33","1888.08","0.000485366756642125","1.26524006332831","Condition 2","Condition 1","RPL10 SGDID:S000004065, Chr XII from 282928-283593, Verified ORF, """"Protein component of the large (60S) ribosomal subunit, responsible for joining the 40S and 60S subunits; regulates translation initiation; has similarity to rat L10 ribosomal protei","12962737.6860283","12995656.8261993","12315171.2029288","16371552.1454629","15911946.9940336","14004432.6485024","14209685.9907367","14445457.097006","14737299.2581928","13625698.5034472","10605150.9444705","8167942.01707549","16371552.1454629","13363195.8123288","18110022.1566362","18399255.893403","18918838.2398554","18608053.0068577","36","39","40","56","54","48","50","47","46",
