,,,,,,,,,Normalized abundance,,,,,,,,,,Raw abundance,,,,,,,,,,Spectral counts,,,,,,,,,
,,,,,,,,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,
Accession,Peptide count,Peptides used for quantitation,Confidence score,Anova (p)*,Max fold change,Highest mean condition,Lowest mean condition,Description,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver
sp|P63017|HSP7C_MOUSE,36,31,2425.92,0.000299855,1.913918892,Condition 3,Condition 6,Heat shock cognate 71 kDa protein OS=Mus musculus GN=Hspa8 PE=1 SV=1,13447306.81,13652751.86,13592509.12,14038325.08,19919942.4,21348730.05,14816989.96,18058126.8,17618757.78,18802077.9,6737212.409,2652696.698,3905968.641,1487504.806,6912490.429,9765429.975,24987579.36,32768275.82,12547067.92,12777364.29,34,38,34,39,45,40,42,42,49,47
sp|P04259|K2C6B_CON-HUMAN,36,0,2083.3,,1,-,-,"Keratin, type II cytoskeletal 6B OS=Homo sapiens GN=KRT6B PE=1 SV=5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q7TPR4|ACTN1_MOUSE,36,20,2136.52,0.009486718,2.866903378,Condition 3,Condition 1,Alpha-actinin-1 OS=Mus musculus GN=Actn1 PE=2 SV=1,1538299.769,1415192.866,1617509.716,1441829.281,3003580.501,5463797.51,2330886.667,3621580.821,1604134.491,1351353.51,770700.9619,274968.5543,464810.5933,152776.6293,1042283.208,2499274.283,3930839.917,6571720.342,1142372.502,918341.9078,1,3,3,1,9,16,9,17,0,3
sp|P48668|K2C6C_CON-HUMAN,35,1,2024.81,0.171213536,72.91034446,Condition 4,Condition 1,"Keratin, type II cytoskeletal 6C OS=Homo sapiens GN=KRT6C PE=1 SV=3",813.6992549,0,1172.253413,541.7136785,3314.200395,3202.890691,51533.03777,7794.055183,8569.317715,14620.67866,407.6700855,0,336.8609159,57.40013114,1150.072527,1465.080344,86906.03655,14143.09207,6102.57617,9935.802755,0,0,0,0,0,0,2,0,0,0
tr|E1WDU1|E1WDU1_SALTS,35,34,3114.48,0.00186145,2.238794326,Condition 2,Condition 3,ATP synthase subunit beta OS=Salmonella typhimurium (strain SL1344) GN=atpD,28077323.57,27225450.43,32480517.34,32921997.82,17649706.72,11563568.65,27034944.12,33006917.18,23730029.92,23821690.24,14066972.33,5289839.233,9333661.73,3488423.991,6124687.829,5289458.42,45592108.34,59894349.94,16899165.13,16188551.92,51,50,67,54,40,31,89,101,62,69
tr|E1W825|E1W825_SALTS,35,31,2247.89,8.38E-05,2.79280971,Condition 4,Condition 3,Dihydrolipoamide acetyltransferase component (E2) of pyruvate dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=aceF,10707736.36,9288166.227,12786057.44,12428167.02,5307118.057,3999980.175,12356269.65,13636684.67,10082654.53,9942731.458,5364664.857,1804668.255,3674225.191,1316892.013,1841642.01,1829688.521,20837786.17,24745127.19,7180287.781,6756801.166,29,35,39,35,18,17,46,47,41,44
sp|Q62167|DDX3X_MOUSE,35,34,2241.69,0.002089861,4.116760952,Condition 5,Condition 2,ATP-dependent RNA helicase DDX3X OS=Mus musculus GN=Ddx3x PE=1 SV=3,4267722.671,4199067.013,4042523.579,4044500.967,4378708.18,8435037.467,5450786.718,7088043.964,16383918.27,16908428.6,2138164.507,815868.5743,1161667.077,428556.4406,1519471.18,3858391.929,9192283.053,12861964.15,11667686.1,11490493.39,29,15,14,15,15,33,23,24,44,42
tr|E1WIV2|E1WIV2_SALTS,35,32,1961.59,3.20E-05,2.854746879,Condition 2,Condition 3,Aerobic glycerol-3-phosphate dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=glpD,18090193.2,18112724.48,21319583.94,19873644.44,7942504.954,6487225.643,17843327.41,21685827.64,12433523.55,13557739.78,9063337.056,3519258.6,6126435.201,2105816.86,2756157.039,2967415.279,30091237.22,39351101.54,8854441.746,9213459.332,40,40,43,44,29,30,59,50,32,44
sp|P68033|ACTC_MOUSE,35,0,2651.44,,1,-,-,"Actin, alpha cardiac muscle 1 OS=Mus musculus GN=Actc1 PE=1 SV=1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|E1W712|E1W712_SALTS,35,30,3091.84,3.26E-06,2.872486294,Condition 2,Condition 3,30S ribosomal protein S1 OS=Salmonella typhimurium (strain SL1344) GN=rpsA,15793585.77,15723523.55,18682788.83,19287552.65,6997759.021,6220873.755,16120171.73,19575624.04,15876926.74,15902044.8,7912717.658,3055042.634,5368720.865,2043714.411,2428317.375,2845579.428,27185283.34,35521926.21,11306635.84,10806583.21,35,34,41,38,21,23,58,49,51,48
sp|P62737|ACTA_MOUSE,35,1,2513.81,4.03E-06,10.4041979,Condition 7,Condition 5,"Actin, aortic smooth muscle OS=Mus musculus GN=Acta2 PE=1 SV=1",277357.3962,229359.3524,213550.1512,220818.1107,606249.7553,515063.2403,309476.1497,464976.7035,79313.09994,85100.10545,138958.3593,44563.96797,61366.16771,23397.94805,210376.895,235602.4922,521904.9127,843746.6983,56482.23694,57831.64256,1,0,0,1,2,1,1,0,0,0
tr|B4DN72|B4DN72_CON-HUMAN,34,0,1989.93,,1,-,-,"cDNA FLJ55910, highly similar to Keratin, type II cuticular Hb6 OS=Homo sapiens PE=2 SV=1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|E1WDU3|E1WDU3_SALTS,34,30,2633.54,0.000146804,2.799843378,Condition 4,Condition 3,ATP synthase subunit alpha OS=Salmonella typhimurium (strain SL1344) GN=atpA,23824594.41,23850466.79,25406565.17,27509431.83,11258524.69,8334068.888,24706937.03,30149256.37,20373044.96,19959033.2,11936319.69,4634088.067,7300877.709,2914907.002,3906860.903,3812206.438,41666124.6,54708838.8,14508513.14,13563598.63,49,45,43,39,32,34,54,69,47,53
tr|E1WFY9|E1WFY9_SALTS,34,33,2352.93,0.000963756,2.526339875,Condition 2,Condition 3,Alcohol dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=adh,9230043.476,8363798.012,10352427.58,8385448.877,4462720.518,2954284.868,8468024.019,9322765.937,7175868.829,7015107.514,4624328.449,1625065.744,2974892.8,888524.4813,1548624.601,1351361.975,14280594.29,16917090.51,5110241.862,4767270.124,41,32,40,33,12,8,32,41,35,38
tr|A8K872|A8K872_CON-HUMAN,34,0,1666.5,,1,-,-,"cDNA FLJ77849, highly similar to Homo sapiens keratin, hair, basic, 6 (monilethrix) (KRTHB6), mRNA OS=Homo sapiens PE=2 SV=1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q9JKF1|IQGA1_MOUSE,34,30,2101.36,0.041136563,2.209973446,Condition 7,Condition 1,Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus GN=Iqgap1 PE=1 SV=1,2622563.618,2454449.18,2960350.511,3042401.849,2897540.344,6060348.485,4012620.262,4974295.074,2740435.447,2775584.539,1313926.156,476893.545,850691.8157,322373.741,1005485.833,2772151.253,6766939.001,9026355.544,1951580.816,1886209.331,16,17,15,12,15,40,23,32,14,13
sp|Q8VCM7|FIBG_MOUSE,34,30,2489.68,0.07084401,4.357776067,Condition 3,Condition 2,Fibrinogen gamma chain OS=Mus musculus GN=Fgg PE=2 SV=1,18144954.03,17610429.3,17211148.93,15051624.06,115504988,25088952.05,32832173.26,42846053.97,66903988.05,66415244.92,9090772.688,3421663.861,4945827.693,1594874.247,40081798.82,11476298.77,55368636.76,77748446.98,47645179.78,45133935.9,28,27,28,23,43,42,52,55,62,57
sp|P13020|GELS_MOUSE,33,32,1968.45,0.006104951,1.861172999,Condition 3,Condition 1,Gelsolin OS=Mus musculus GN=Gsn PE=1 SV=3,10160118.12,9736948.536,11196898.4,9542025.939,16156262.86,20875620.35,9582540.279,13816583.18,13692882.27,13097000.11,5090303.569,1891865.573,3217561.502,1011075.706,5606442.534,9549018.055,16160130.12,25071571.02,9751284.734,8900353.588,30,33,28,31,33,43,29,42,38,36
sp|P99024|TBB5_MOUSE,33,3,2574.9,0.002759327,3.766216509,Condition 7,Condition 2,Tubulin beta-5 chain OS=Mus musculus GN=Tubb5 PE=1 SV=1,1390488.938,1417485.948,1270946.827,824656.2969,1550059.953,2583621.9,2488639.869,3505298.81,1885501.474,1871098.016,696646.5078,275414.0947,365221.6384,87380.80921,537891.846,1181811.69,4196877.126,6360715.011,1342745.916,1271545.682,3,1,3,1,2,7,8,9,4,4
sp|P68372|TBB2C_MOUSE,33,4,2519.8,0.027347236,2.702631164,Condition 5,Condition 1,Tubulin beta-2C chain OS=Mus musculus GN=Tubb2c PE=1 SV=1,1407572.261,1673347.063,1606736.594,2573951.799,1550165.978,2992893.106,2405073.812,2708428.228,4206966.016,4119622.56,705205.3942,325127.291,461714.8091,272736.6442,537928.6379,1369022.325,4055950.156,4914713.7,2995959.703,2799579.838,2,1,1,2,2,3,3,5,5,5
sp|P55096|ABCD3_MOUSE,32,31,2267.94,1.87E-05,78.88981211,Condition 5,Condition 1,ATP-binding cassette sub-family D member 3 OS=Mus musculus GN=Abcd3 PE=1 SV=1,645576.8608,886999.605,697831.9531,1096473.407,2117031.735,1097300.204,1608769.099,820623.0591,63812853.49,57091815.95,323439.3696,172341.88,200530.2849,116182.6253,734638.7508,501931.8844,2713050.737,1489102.554,45443851.19,38797995.32,0,0,0,0,0,0,0,0,61,60
sp|P08779|K1C16_CON-HUMAN,32,14,1812.57,0.133521585,13.33401901,Condition 6,Condition 5,"Keratin, type I cytoskeletal 16 OS=Homo sapiens GN=KRT16 PE=1 SV=4",1119562.531,1345472.155,857197.446,845222.2021,657137.1631,370934.9091,6131414.64,388916.9066,354517.962,318166.1815,560910.1274,261421.9887,246325.8486,89559.9782,228035.5163,169674.6772,10340103.51,705728.5955,252467.342,216216.8047,3,4,0,0,4,0,21,0,0,0
sp|Q9Z2T6|KRT85_MOUSE,31,0,1587.21,,1,-,-,"Keratin, type II cuticular Hb5 OS=Mus musculus GN=Krt85 PE=2 SV=2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|A6NCN2|KT81L_CON-HUMAN,31,5,1912.34,0.021591994,112.4793443,Condition 1,Condition 7,Keratin-81-like protein OS=Homo sapiens PE=2 SV=3,18085650.76,24092015.4,280851.6305,208044.5934,203561.2026,219140.5387,16671611.49,287502.2237,255370.049,308836.8861,9061061.256,4681020.378,80706.04567,22044.46264,70638.50064,100240.2288,28115239.07,521701.518,181859.8898,209876.8775,19,14,0,0,0,0,29,0,0,0
tr|E1W8W0|E1W8W0_SALTS,31,29,1787.52,4.75E-05,2.963328145,Condition 4,Condition 3,ATP-dependent protease La OS=Salmonella typhimurium (strain SL1344) GN=lon,4577052.153,4343561.794,5477742.398,5103859.903,1982814.969,1698949.931,4812128.196,6098149.352,4203477.593,4050603.082,2293141.147,843943.5613,1574094.22,540806.4063,688063.7109,777141.1479,8115240.377,11065701.45,2993475.448,2752676.138,24,25,26,28,11,9,32,29,21,25
sp|P25911|LYN_MOUSE,31,27,2170.93,4.72E-05,5.237714543,Condition 3,Condition 5,Tyrosine-protein kinase Lyn OS=Mus musculus GN=Lyn PE=1 SV=4,8154886.682,8004129.058,8491895.502,8317043.839,15979645.33,19536043.97,6281511.236,8554521.012,3173884.363,3606876.408,4085665.964,1555182.936,2440246.848,881276.2646,5545153.854,8936263.14,10593228.51,15523033.32,2260258.252,2451131.947,29,25,23,27,25,29,26,30,10,10
sp|P97449|AMPN_MOUSE,31,30,2281.2,5.25E-05,6.024382557,Condition 3,Condition 5,Aminopeptidase N OS=Mus musculus GN=Anpep PE=1 SV=4,5892016.883,5980286.298,5669654.87,5701407.009,15635246.58,12350073.48,4870702.941,7055082.685,2246176.586,2399165.869,2951949.399,1161955.178,1629242.543,604122.6629,5425642.812,5649224.916,8214021.647,12802152.62,1599598.027,1630405.77,24,25,18,22,39,31,22,32,5,4
sp|P70248|MYO1F_MOUSE,30,27,1455.15,0.003333001,3.202418927,Condition 3,Condition 1,Myosin-If OS=Mus musculus GN=Myo1f PE=1 SV=1,2015029.246,2757427.996,2825488.115,2933874.438,8581857.469,6701549.929,2574158.128,4625835.919,3739885.58,3744957.97,1009546.39,535761.5968,811937.5074,310874.1465,2978021.041,3065452.437,4341096.314,8394041.583,2663331.828,2544968.3,13,11,10,10,29,23,12,23,19,22
tr|E1WHI0|E1WHI0_SALTS,30,28,1778.13,2.22E-05,2.657090058,Condition 4,Condition 7,Lysyl-tRNA synthetase OS=Salmonella typhimurium (strain SL1344) GN=lysS,5157399.769,4899427.111,6424817.466,6007071.476,2800759.879,2322378.668,5998304.961,7222946.578,5400411.977,5629906.773,2583900.123,951946.8491,1846247.468,636510.9543,971901.6984,1062312.663,10115625.48,13106758.43,3845863.408,3825926.589,33,35,29,30,14,15,37,37,34,37
sp|Q6IMF0|KRT83_MOUSE,30,2,1726.17,0.09801341,145.093536,Condition 1,Condition 7,"Keratin, type II cuticular Hb3 OS=Mus musculus GN=Krt83 PE=2 SV=2",9027895.145,8996536.095,264295.8567,113553.5572,2877428.591,52212.50083,3840916.05,184992.4363,208947.1038,194842.9864,4523050.456,1748005.225,75948.54778,12032.16631,998506.7824,23883.27172,6477374.614,335687.2639,148800.1331,132409.8236,4,7,0,0,0,0,9,0,0,0
sp|Q7TMM9|TBB2A_MOUSE,30,3,2274.9,0.123044288,3.019379117,Condition 5,Condition 1,Tubulin beta-2A chain OS=Mus musculus GN=Tubb2a PE=1 SV=1,347366.1228,385795.0244,668527.3761,164804.5402,579636.0359,537124.8732,311918.7834,465923.3217,1086585.034,1127106.424,174033.3129,74959.04104,192109.2673,17462.73465,201141.573,245694.0214,526024.2043,845464.4318,773803.4873,765949.8834,1,1,1,0,0,2,1,2,4,3
tr|B4DKV4|B4DKV4_CON-HUMAN,30,1,1653.6,0.620381638,2.25162311,Condition 2,Condition 7,"cDNA FLJ60647, highly similar to Keratin, type II cytoskeletal 6B OS=Homo sapiens PE=2 SV=1",200848.8015,186791.5054,331464.9474,231885.2754,16449.67743,234231.559,302594.8079,120137.7433,131112.4868,149554.3268,100626.9178,36293.13816,95250.38232,24570.62789,5708.261375,107143.2297,510300.1215,218001.9417,93370.78681,101632.9219,0,0,0,0,0,0,1,0,0,0
tr|E1WFK5|E1WFK5_SALTS,30,29,1651.4,1.54E-05,3.374330209,Condition 4,Condition 3,Phenylalanyl-tRNA synthetase beta chain OS=Salmonella typhimurium (strain SL1344) GN=pheT,3190589.199,2960988.885,4045862.784,3572665.693,1451267.824,1637028.932,5263724.58,5157208.461,3029816.274,3752013.505,1598511.691,575312.9856,1162626.637,378560.6445,503609.6361,748816.9727,8876818.843,9358270.165,2157661.229,2549763.044,14,14,20,15,7,6,31,32,20,25
sp|P16460|ASSY_MOUSE,30,30,1815.79,1.69E-06,25.20111757,Condition 5,Condition 2,Argininosuccinate synthase OS=Mus musculus GN=Ass1 PE=1 SV=1,1774121.479,2398515.77,1591684.088,1839735.738,3892734.772,2715765.39,1972777.003,2515107.636,42993622.36,43481992.12,888849.5971,466025.8186,457389.293,194938.9074,1350831.81,1242257.347,3326918.764,4563914.166,30617589.87,29549141.13,0,0,0,0,0,3,1,1,53,57
sp|O43790|KRT86_CON-HUMAN,29,4,1338.54,0.447207236,343.3678305,Condition 3,Condition 1,"Keratin, type II cuticular Hb6 OS=Homo sapiens GN=KRT86 PE=1 SV=1",6474.837391,111.0450623,22601.41194,2372.368256,2255518.769,5861.401337,4421.600929,12331.29753,6136.748223,3069.400175,3243.947315,21.57578729,6494.783673,251.3767963,782695.6315,2681.147974,7456.649725,22376.37176,4370.239815,2085.878189,0,0,0,0,7,0,0,0,0,0
sp|P51881|ADT2_MOUSE,29,14,1715.99,0.001007891,6.886829949,Condition 4,Condition 5,ADP/ATP translocase 2 OS=Mus musculus GN=Slc25a5 PE=1 SV=3,5366409.167,4820969.683,5759730.869,2347026.833,14185646.19,11917260,15248496.62,12710847.94,2085675.528,1974152.399,2688615.568,936702.7604,1655126.95,248691.6121,4922611.798,5451245.473,25715278.23,23065103.91,1485298.386,1341578.548,12,11,11,12,18,20,30,24,8,8
sp|P10126|EF1A1_MOUSE,29,27,1780.62,0.000437944,3.473133384,Condition 7,Condition 2,Elongation factor 1-alpha 1 OS=Mus musculus GN=Eef1a1 PE=1 SV=3,12561988.27,10588936.75,10375105.21,8618526.227,9956529.857,16413256.41,18446554.85,22257309.06,31072445.56,32192241.39,6293660.466,2057404.825,2981409.485,913221.4217,3455051.021,7507823.919,31108528.42,40388111.69,22128012.07,21876943.48,23,21,14,14,18,26,37,53,48,57
sp|Q61781|K1C14_MOUSE,28,0,1538.89,,1,-,-,"Keratin, type I cytoskeletal 14 OS=Mus musculus GN=Krt14 PE=1 SV=2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q62230|SN_MOUSE,28,27,1231.9,0.000691776,2.614476929,Condition 3,Condition 5,Sialoadhesin OS=Mus musculus GN=Siglec1 PE=1 SV=1,1995511.552,1982825.404,2131516.396,1606947.741,2880494.041,3291706.024,1612708.899,1862189.329,1136273.111,1224505.06,999767.8629,385258.185,612516.5065,170272.6269,999570.535,1505706.644,2719694.872,3379128.644,809188.4841,832139.2621,5,5,6,6,15,21,7,11,4,4
tr|E1WFA8|E1WFA8_SALTS,28,28,1659.62,1.70E-06,3.425001897,Condition 2,Condition 3,Isocitrate dehydrogenase [NADP] OS=Salmonella typhimurium (strain SL1344) GN=icdA,17577023.28,14899168.45,19186746.71,19022909.63,5503429.193,5652668.671,16528199.24,19611844.28,11894649.13,12138832.41,8806234.662,2894872.429,5513539.137,2015672.764,1909764.639,2585668.56,27873386.65,35587651.46,8470686.316,8249209.722,40,42,42,43,15,21,51,45,41,42
tr|E1WFF7|E1WFF7_SALTS,28,27,2467.83,2.77E-05,2.853573732,Condition 2,Condition 3,Glyceraldehyde 3-phosphate dehydrogenase A OS=Salmonella typhimurium (strain SL1344) GN=gapA,56571695.51,57517714.03,57666262.6,63989136.36,24055684.75,18576961.33,53438425.58,65803983.53,47174946.65,44701317.49,28342889.35,11175552.86,16571084.22,6780306.58,8347649.165,8497555.34,90119309.24,119407904.6,33595289.01,30377760.42,69,52,65,47,39,40,68,82,61,61
sp|P11247|PERM_MOUSE,28,23,1349.72,0.000108704,8.474299723,Condition 7,Condition 5,Myeloperoxidase OS=Mus musculus GN=Mpo PE=2 SV=1,3838294.09,4274099.581,2792844.295,2172109.221,2655891.756,4814519.859,3955714.097,4460208.975,733965.8344,843511.9473,1923017.221,830447.2211,802556.9186,230157.2936,921630.4932,2202278.845,6670971.647,8093494.939,522688.3352,573227.0387,13,17,14,10,13,24,17,22,0,5
tr|E1W704|E1W704_SALTS,27,24,1787.67,0.082079223,1.944361504,Condition 2,Condition 7,Formate acetyltransferase 1 OS=Salmonella typhimurium (strain SL1344) GN=pflB,6049979.712,5683484.391,6660581.715,7003611.383,5605101.516,2654568.119,6390847.738,6466673.974,5097760.286,5139202.953,3031090.088,1104287.284,1913997.12,742104.5984,1945046.316,1214264.222,10777615.12,11734426.21,3630332.248,3492458.049,26,25,20,18,10,7,29,32,25,29
tr|E1W7N0|E1W7N0_SALTS,27,21,1698.48,1.16E-05,2.962926078,Condition 2,Condition 7,Transaldolase 1 OS=Salmonella typhimurium (strain SL1344) GN=talB,8835448.996,7825196.911,11063389.14,10178600.36,4200214.902,4121468.524,8351071.852,10215889.55,7762699.588,7798217.358,4426633.337,1520416.852,3179196.033,1078527.308,1457531.589,1885260.256,14083364.52,18537752.57,5528149.042,5299449.589,24,25,28,18,12,13,31,32,24,31
tr|E1W9M9|E1W9M9_SALTS,27,26,1231.22,0.040845475,2.222638217,Condition 4,Condition 7,2-oxoglutarate dehydrogenase E1 component OS=Salmonella typhimurium (strain SL1344) GN=sucA,3255211.98,2456406.393,3164444.461,2596859.179,1939533.662,847765.4028,2730519.326,3310867.135,2402100.021,2522251.046,1630888.241,477273.8268,909340.632,275163.9166,673044.51,387788.5784,4604786.028,6007899.304,1710637.747,1714051.001,17,10,12,15,5,4,18,22,20,20
tr|E1WHQ6|E1WHQ6_SALTS,27,27,1920.02,0.003825336,2.832246921,Condition 4,Condition 3,Putative hydrolase OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3092,39540875.62,27292293.56,37226918.15,34893123.84,19553756.63,13062712.51,45165353.36,47212540.95,27663883.66,28299292.29,19810307.12,5302826.692,10697596.28,3697285.048,6785418.995,5975203.397,76167484.38,85671873.99,19700629.94,19231404.57,33,36,37,36,23,24,58,62,44,48
sp|P07901|HS90A_MOUSE,27,13,1444.14,0.760007027,1.676463204,Condition 7,Condition 2,Heat shock protein HSP 90-alpha OS=Mus musculus GN=Hsp90aa1 PE=1 SV=4,2200213.919,1551905.578,1503899.561,1827499.923,1139095.923,3426332.721,1942740.683,2079481.032,2307364.038,2186774.125,1102325.449,301531.5039,432163.3683,193642.397,395281.7485,1567288.18,3276265.093,3773426.157,1643172.218,1486070.304,8,6,5,5,3,13,12,10,13,11
sp|Q9ERE2|KRT81_MOUSE,27,1,1645.85,0.028282842,469.5332803,Condition 1,Condition 2,"Keratin, type II cuticular Hb1 (Fragment) OS=Mus musculus GN=Krt81 PE=2 SV=1",20250178.14,22471758.92,71444.1223,19543.96919,80627.43818,182344.9502,8533133.613,71551.05821,94866.22009,136110.7399,10145507.45,4366208.46,20530.31555,2070.884378,27978.81557,83409.02896,14390396.02,129836.546,67558.27631,92497.03769,6,8,0,0,0,0,5,0,0,0
sp|P68368|TBA4A_MOUSE,27,3,1729.09,0.001566555,3.485230505,Condition 5,Condition 2,Tubulin alpha-4A chain OS=Mus musculus GN=Tuba4a PE=1 SV=1,320479.073,403384.113,347249.9198,277621.6083,524414.1122,898124.611,645176.1567,645329.8279,1054298.761,1123522.55,160562.6776,78376.55846,99786.38129,29416.86237,181978.8159,410824.1089,1088034.106,1171015.467,750811.0576,763514.3834,1,1,1,1,1,2,2,2,5,3
sp|P25688|URIC_MOUSE,27,26,1824.16,3.73E-10,82.10760967,Condition 5,Condition 6,Uricase OS=Mus musculus GN=Uox PE=1 SV=2,1813166.577,1817818.855,3211533.502,3586389.785,2460978.58,3013961.233,2313073.537,2452741.069,146496755.2,145070891,908411.5159,353197.8112,922872.2262,380014.8531,853992.9752,1378659.4,3900799.604,4450743.798,104326579.6,98586104.78,0,0,0,0,0,0,0,0,60,62
sp|P46735|MYO1B_MOUSE,26,24,1270.72,0.000454774,4.975176178,Condition 5,Condition 1,Myosin-Ib OS=Mus musculus GN=Myo1b PE=2 SV=2,869576.9084,1050289.156,762388.3065,1185479.994,1846952.733,1184842.244,1107322.952,1126207.101,4715987.821,4835684.088,435665.2541,204068.6452,219081.3184,125613.7879,640917.6708,541975.7494,1867404.932,2043615.339,3358455.813,3286195.149,0,2,3,1,8,14,1,8,35,26
sp|P26041|MOES_MOUSE,26,14,986.11,0.0008563,3.023242151,Condition 4,Condition 2,Moesin OS=Mus musculus GN=Msn PE=1 SV=3,650687.9076,534633.7305,632798.7051,464869.0199,611177.1459,817089.9793,1411219.286,1907296.048,1472754.675,1469618.506,326000.0465,103878.042,181842.2101,49257.64986,212086.7664,373756.8913,2379899.967,3460979.294,1048811.338,998711.4786,5,2,4,0,3,4,10,13,8,10
sp|Q8CAS9|PARP9_MOUSE,26,25,1435.71,1.45E-06,8.763042824,Condition 5,Condition 3,Poly [ADP-ribose] polymerase 9 OS=Mus musculus GN=Parp9 PE=1 SV=2,664234.6385,535641.6461,755256.3726,601366.4295,586352.1422,554006.0857,606022.8679,748896.2483,5133384.563,4859623.422,332787.0712,104073.8776,217031.8726,63720.95312,203472.1531,253415.8998,1022005.451,1358947.087,3655701.813,3302463.649,0,0,0,0,2,2,0,1,29,24
tr|E1WHJ3|E1WHJ3_SALTS,26,23,1667.29,0.00034817,3.225880071,Condition 2,Condition 3,Glycine dehydrogenase [decarboxylating] OS=Salmonella typhimurium (strain SL1344) GN=gcvP,4107278.703,4373529.227,5325511.098,5103769.197,1998327.009,1234676.099,3785686.303,4696640.515,3676776.072,3691526.595,2057780.746,849766.161,1530348.751,540796.7951,693446.5996,564770.9702,6384234.396,8522523.599,2618388.859,2508657.838,29,26,21,30,14,9,27,33,27,24
sp|P56480|ATPB_MOUSE,26,24,1574.54,7.94E-07,5.905393728,Condition 7,Condition 5,"ATP synthase subunit beta, mitochondrial OS=Mus musculus GN=Atp5b PE=1 SV=2",4302210.401,4251547.507,3643137.461,4682754.015,7452146.45,6801279.542,5902165.504,7270494.221,4014676.063,3922051.223,2155443.146,826065.4076,1046898.741,496185.9101,2585995.981,3111071.195,9953494.558,13193038.38,2859021.837,2665315.903,18,15,11,7,21,20,22,30,25,19
sp|P68373|TBA1C_MOUSE,26,2,1729.53,0.000231033,3.999894956,Condition 7,Condition 2,Tubulin alpha-1C chain OS=Mus musculus GN=Tuba1c PE=1 SV=1,238072.768,321712.3544,251588.2097,222935.9665,316823.7143,453539.7657,284689.4491,399090.9884,748422.8477,793888.2192,119276.4343,62507.93311,72296.85478,23622.35664,109942.1298,207460.154,480104.2737,724190.4838,532983.7902,539504.1461,1,1,1,1,1,1,2,3,3,3
