,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,,"Spectral counts",,,,,
"sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN","32","27","2069.82","0.182582348779109","1.14089968595401","DOC-ISD","RG","Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1","89817751.1504012","89161724.2842929","86062106.1282534","107821197.630071","108690267.375077","85874392.1647735","89817751.1504012","74518302.052911","67330525.547548","99419200.6133148","102510436.753769","75602770.2652806","12","17","9","13","11","24"
"sp|P68371|TBB4B_HUMAN;sp|A6NNZ2|TBB8L_HUMAN;sp|Q3ZCM7|TBB8_HUMAN","32","1","2481.22","0.564803901060036","1.05227149646372","RG","DOC-ISD","Tubulin beta-4B chain OS=Homo sapiens GN=TUBB4B PE=1 SV=1","3257181.6447238","4109624.55475726","3871726.75708856","3499459.93776878","3752468.31219967","3428331.54452187","3257181.6447238","3434682.83451995","3029038.0872482","3226763.54222075","3539113.25161089","3018261.38875454","1","0","1","0","0","0"
"sp|O00410|IPO5_HUMAN","31","27","2050.62","0.00188081029323728","1.60394321658913","DOC-ISD","RG","Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4","9212385.79589983","7529622.42435777","7703593.52777234","12766863.63257","13033048.0392695","13409445.4273525","9212385.79589983","6292999.40828432","6026891.78971092","11772002.2091028","12292024.6587297","11805512.6385491","11","15","12","19","17","23"
"sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN","31","22","1775.8","0.602156906955856","1.02885466972282","DOC-ISD","RG","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1","9033311.87093951","7839364.64666932","8163807.99929372","9104961.19937429","8252345.29815714","8401597.51112687","9033311.87093951","6551871.30276626","6386939.70889552","8395454.54839741","7783139.56886058","7396664.24976032","9","5","7","10","7","11"
"sp|Q14974|IMB1_HUMAN","31","29","2581.76","0.000196978854604457","1.68880265362774","DOC-ISD","RG","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2","16427687.6033648","16887539.1905762","16985558.756891","28887803.2139275","26232853.7933118","29827443.1105656","16427687.6033648","14114024.3353888","13288619.6872282","26636713.0594959","24741325.6457475","26259718.0864106","16","18","14","25","24","24"
"sp|P43243|MATR3_HUMAN","31","28","1854.35","0.0578323506721807","1.1270279683791","DOC-ISD","RG","Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2","26663294.3618589","25613818.0694994","27942407.598585","32397201.6180421","29322550.1234907","28689890.9421608","26663294.3618589","21407148.0442142","21860689.603306","29872640.6102896","27655350.3132016","25258230.9948029","21","19","13","15","13","16"
"sp|P49368|TCPG_HUMAN","31","29","1873.01","0.0311184699852524","1.16079368932355","DOC-ISD","RG","T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4","22346335.0027013","21852934.5753637","20942032.0806202","23948471.1442366","27304102.3971299","24363038.3383567","22346335.0027013","18263930.9917016","16383959.0902001","22082279.8244173","25751665.9908523","21448922.5952807","15","13","15","16","16","17"
"sp|P07437|TBB5_HUMAN","31","4","2587.22","0.696029023309251","1.17249609894093","DOC-ISD","RG","Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2","25706253.6006069","30247216.0335899","27399715.6680079","38780278.5469017","40158171.6790613","18792834.3751723","25706253.6006069","25279582.6767986","21436115.6004142","35758314.4821176","37874888.1337039","16544982.7833825","1","1","0","4","7","4"
"sp|P12277|KCRB_HUMAN;sp|P06732|KCRM_HUMAN","31","30","2227.67","0.0012701027111659","1.29321458807592","DOC-ISD","RG","Creatine kinase B-type OS=Homo sapiens GN=CKB PE=1 SV=1","103250211.622994","106290922.836225","99873420.2177807","138180303.581353","135280106.348635","126679005.941322","103250211.622994","88834296.9695996","78135780.9379322","127412564.732371","127588450.381113","111526655.877101","18","15","19","17","22","21"
"sp|P11021|GRP78_HUMAN","30","26","2098.73","0.0759801154952","1.19244837195812","DOC-ISD","RG","78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2","27787008.9035538","27006569.3972014","27916259.295164","35402236.132441","34843043.0248613","28381932.0288724","27787008.9035538","22571161.6941899","21840232.5277042","32643506.9687025","32861963.1230009","24987107.7136294","13","14","12","9","12","16"
"sp|P46821|MAP1B_HUMAN","30","29","1432.54","0.210669267495011","1.13241367563473","DOC-ISD","RG","Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=2","2446199.73490611","2538952.7139966","2497195.57982026","2508696.69915455","3265806.12989502","2698610.40453492","2446199.73490611","2121969.34007687","1953676.22695343","2313205.806403","3080121.34677515","2375823.773612","9","9","9","10","11","11"
"sp|Q9BVA1|TBB2B_HUMAN","30","1","2311.31","0.117576926365451","1.22022303482508","DOC-ISD","RG","Tubulin beta-2B chain OS=Homo sapiens GN=TUBB2B PE=1 SV=1","600787.414232211","477959.335773675","537004.515627317","742762.800456602","654795.745550727","574018.366866081","600787.414232211","399461.971356983","420124.464589692","684882.801247117","617565.85462505","505358.787692589","0","0","1","0","0","1"
"sp|P02545|LMNA_HUMAN","30","28","1476.92","0.00950834210940477","1.10132733000232","DOC-ISD","RG","Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1","4400105.76080582","4678268.59197655","4634702.73588659","5112852.78834887","4974813.28057386","5014920.507257","4400105.76080582","3909935.95985188","3625950.89758624","4714432.30314697","4691959.03622382","4415075.01190003","12","9","11","8","7","8"
"sp|Q14683|SMC1A_HUMAN","30","30","1271.96","0.259044688817859","1.06466539444973","DOC-ISD","RG","Structural maintenance of chromosomes protein 1A OS=Homo sapiens GN=SMC1A PE=1 SV=2","3270964.66937667","2924172.91451323","3135826.9019357","3236318.71890166","3158905.34356873","3539130.92242757","3270964.66937667","2443923.13235047","2453308.23090507","2984127.67651704","2979298.64608372","3115807.81327266","9","8","14","15","7","7"
"sp|Q13885|TBB2A_HUMAN;sp|Q9H4B7|TBB1_HUMAN","30","1","2319.1","0.912220721602607","1.01309074611022","DOC-ISD","RG","Tubulin beta-2A chain OS=Homo sapiens GN=TUBB2A PE=1 SV=1","172585.494072548","142845.100968512","146190.203360929","179150.188305095","140922.5389627","147591.031805273","172585.494072548","119385.021613196","114371.628408974","165189.859716879","132910.069745848","129937.349068853","1","0","1","0","0","0"
"sp|P54136|SYRC_HUMAN","29","28","1467.4","0.546927857665614","1.03501256639776","RG","DOC-ISD","Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=RARS PE=1 SV=2","6424653.80366793","6306618.41468526","6221566.27361357","6788041.70670774","5627275.84241343","5896381.3686319","6424653.80366793","5270854.727523","4867430.57748363","6259081.65596655","5307324.36556695","5191102.43195436","9","14","11","11","10","17"
"sp|Q9P2J5|SYLC_HUMAN","29","29","1299.27","0.0960397339283242","1.11069255153621","DOC-ISD","RG","Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2","5307309.99047127","5851851.0738471","5889316.97051883","5952575.90296555","6271334.26184053","6711707.40351636","5307309.99047127","4890775.82774394","4607495.96518355","5488719.758923","5914763.38899466","5908905.55524631","9","9","6","10","14","17"
"sp|P26639|SYTC_HUMAN;sp|A2RTX5|SYTC2_HUMAN","29","29","1514.16","0.0655302257923174","1.13392243594454","RG","DOC-ISD","Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3","8840059.03078333","9047019.97741721","8696527.94771318","8595212.42819845","7531394.61574116","7317330.66575911","8840059.03078333","7561188.08566672","6803712.15045409","7925428.09295219","7103180.16571225","6442088.90837904","14","14","10","16","14","13"
"sp|P56192|SYMC_HUMAN","29","29","1581.54","0.0651457504006989","1.16556299338548","DOC-ISD","RG","Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2","8508574.02244038","7200754.36480487","7174970.55332283","8901941.06325271","9277238.73770812","8493912.17373594","8508574.02244038","6018142.79695211","5613324.60796949","8208254.81323156","8749760.37725262","7477936.95578378","14","8","13","17","14","18"
"sp|P49321|NASP_HUMAN","29","28","1503.2","0.195029453273698","1.116586290311","DOC-ISD","RG","Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2","8014799.33239179","8848127.16152409","8641944.34933953","8625677.04802778","9206470.27337241","10646241.7983315","8014799.33239179","7394960.31192357","6761008.77576213","7953518.7487508","8683015.61378256","9372821.77582685","9","9","9","12","12","18"
"sp|P26640|SYVC_HUMAN","29","27","1520.62","0.649678787057644","1.04584373140059","RG","DOC-ISD","Valine--tRNA ligase OS=Homo sapiens GN=VARS PE=1 SV=4","6557664.70508404","5709143.84309338","5557868.02198","5897234.06795108","6381346.62854266","4764765.29773688","6557664.70508404","4771506.03331363","4348187.50875274","5437690.45189852","6018520.75413238","4194841.40838615","17","8","9","12","9","15"
"sp|Q15393|SF3B3_HUMAN","29","26","1469.72","0.349091351267243","1.18776029092412","RG","DOC-ISD","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4","14602646.9037173","13434384.4347931","13587536.3339651","13787610.5076739","13575305.0448062","7681670.45577107","14602646.9037173","11227996.3767278","10630183.2876239","12713207.0981409","12803450.4175654","6762849.22758946","14","14","10","14","11","10"
"sp|P06576|ATPB_HUMAN","29","28","2233.81","0.00444048481488601","1.50563429638959","DOC-ISD","RG","ATP synthase subunit beta, mitochondrial OS=Homo sapiens GN=ATP5B PE=1 SV=3","31112786.8235169","36398670.5433999","38033949.271423","53029221.6869436","49583470.0452242","56300092.328902","31112786.8235169","30420756.7501618","29755788.0965335","48896904.7380698","46764289.8748527","49565916.4386156","19","14","17","19","21","19"
"sp|P13667|PDIA4_HUMAN","29","27","1561.09","0.760029310381562","1.00960492699696","DOC-ISD","RG","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2","11345072.6637776","10632456.3637415","11131404.726824","10686289.0796639","11494414.0842589","11246239.4820781","11345072.6637776","8886241.27940137","8708633.38183483","9853557.01082166","10840873.2121331","9901052.43808244","15","9","7","14","18","13"
"sp|Q15029|U5S1_HUMAN","29","28","1529.46","0.0564178498983419","1.14938786052311","DOC-ISD","RG","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1","6876995.01282173","7155016.3316228","7443421.5241839","8981143.97843891","7691002.08307235","8011455.77716922","6876995.01282173","5979916.52217639","5823346.71601423","8281285.81907396","7253712.79002554","7053188.2129611","18","14","16","14","13","16"
"sp|Q92841|DDX17_HUMAN","29","21","1473.17","0.126176627545897","1.12024357610107","DOC-ISD","RG","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17 PE=1 SV=2","12268706.0989163","10724594.0572734","11022370.8438861","12562442.7288829","11845507.284531","13697886.9111884","12268706.0989163","8963246.79418008","8623330.93025692","11583510.8615762","11172004.2155831","12059453.0122472","8","6","10","11","7","9"
"sp|P16615|AT2A2_HUMAN;sp|Q93084|AT2A3_HUMAN","29","19","1573.75","0.0271613200995233","1.12877698741117","DOC-ISD","RG","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1","5371716.81351263","4995482.1040623","5386979.98531308","6179850.15974975","5946262.69593499","5656841.74545379","5371716.81351263","4175052.10131972","4214493.57728625","5698283.60560734","5608174.50112107","4980214.66152546","4","9","5","10","10","10"
"sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN;sp|Q9NQI0|DDX4_HUMAN","29","26","1630.19","0.105846846295008","1.24081807317956","DOC-ISD","RG","ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3","6262790.20410092","6453904.28464599","6555122.77746315","6502789.14667165","8470435.84273333","8939594.17752234","6262790.20410092","5393951.19110039","5128387.87581566","5996057.48154595","7988830.08298199","7870309.97053514","8","12","11","11","12","18"
"sp|P27824|CALX_HUMAN","28","27","1569.36","0.00474672037671331","1.25011519123956","DOC-ISD","RG","Calnexin OS=Homo sapiens GN=CANX PE=1 SV=2","28519804.3426183","26082977.8833678","27770261.828041","36293912.1916272","33711442.089809","32970439.4391485","28519804.3426183","21799255.6778605","21726011.6861255","33465698.921295","31794701.914756","29026773.8219381","12","15","10","14","10","14"
"sp|Q00341|VIGLN_HUMAN;REV_sp|O95477|ABCA1_HUMAN","28","23","1266.01","0.04975068745182","1.19507395544723","DOC-ISD","RG","Vigilin OS=Homo sapiens GN=HDLBP PE=1 SV=2","2643964.60245192","2592719.37626902","2533806.88681617","3204409.12377804","3348100.73843935","2733801.39222661","2643964.60245192","2166905.66686681","1982319.01356318","2954704.64552856","3157736.90949383","2406805.49110421","5","8","7","13","8","12"
"sp|P12956|XRCC6_HUMAN","28","25","1690.96","0.000141327574675221","1.34675754259351","DOC-ISD","RG","X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=2","14972161.7089025","15194801.4924419","15130705.3198863","19517048.836275","20814475.8037153","20673452.1028778","14972161.7089025","12699292.3963369","11837478.617765","17996177.3406634","19631021.7737938","18200655.754572","8","12","6","15","17","20"
"sp|P47897|SYQ_HUMAN","28","28","1548.34","0.150026543094098","1.08461431251335","DOC-ISD","RG","Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1","5194900.20647497","4961906.14455411","4960137.55231994","5830463.53232261","5519504.33810638","5046085.84860482","5194900.20647497","4146990.4693534","3880554.20916769","5376123.02895557","5205680.45353201","4442512.59932","11","18","15","15","12","16"
"sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN","28","2","1999.14","0.916212817397799","1.00904305256883","RG","DOC-ISD","Tubulin alpha-1B chain OS=Homo sapiens GN=TUBA1B PE=1 SV=1","10050802.3852694","8618759.82990613","8311312.79353347","8102376.59180702","8602737.62601761","10033957.9555785","10050802.3852694","7203262.98624065","6502339.80498595","7470996.62711244","8113609.54958291","8833774.52863383","1","2","2","0","0","1"
"sp|Q02952|AKA12_HUMAN","28","28","1206.69","0.00329949348968961","1.30953598744579","DOC-ISD","RG","A-kinase anchor protein 12 OS=Homo sapiens GN=AKAP12 PE=1 SV=4","2820065.48177678","2678984.96519238","2752054.72703972","3700317.59847707","3782799.92157451","3322001.64151322","2820065.48177678","2239003.47861017","2153064.79754353","3411969.3134754","3567720.28883281","2924649.83556802","7","9","5","13","11","14"
"sp|Q71U36|TBA1A_HUMAN;sp|Q13748|TBA3C_HUMAN;sp|Q6PEY2|TBA3E_HUMAN","28","1","1919.7","0.0486282279294525","1226.12589821959","DOC-ISD","RG","Tubulin alpha-1A chain OS=Homo sapiens GN=TUBA1A PE=1 SV=1","0","1130.91802813074","0","1080.42821529129","675795.78786692","709771.666972328","0","945.182385085114","0","996.235544079801","637371.892108165","624874.341770611","0","0","0","0","1","1"
"sp|Q12931|TRAP1_HUMAN","28","24","1490.61","0.0154999318020006","1.09766680601741","DOC-ISD","RG","Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3","9354952.56030739","8782346.21134658","9161613.38827898","9996493.48331447","9748321.1535016","10220295.0815275","9354952.56030739","7339982.85658607","7167570.86303477","9217513.92947013","9194058.33838803","8997823.46767003","7","8","9","11","15","11"
"sp|O14654|IRS4_HUMAN","28","26","1515.95","0.738394168399223","1.02570441553646","RG","DOC-ISD","Insulin receptor substrate 4 OS=Homo sapiens GN=IRS4 PE=1 SV=1","6715226.83712662","5922644.15403472","5781690.26766757","6554872.98929434","6030472.63278595","5372616.71075732","6715226.83712662","4949942.24892998","4523294.41827827","6044082.67614807","5687596.49182986","4729986.39835979","14","9","11","9","10","11"
"sp|Q02790|FKBP4_HUMAN","28","25","1771.9","0.860698522769741","1.00928026137054","DOC-ISD","RG","Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens GN=FKBP4 PE=1 SV=3","21221829.5259742","20312113.6838912","18887176.6061511","21323130.1610887","20696984.2917811","18961729.1473401","21221829.5259742","16976165.8938209","14776346.8059495","19661519.2725132","19520210.5071174","16693675.6863228","9","16","13","17","13","12"
"sp|Q14690|RRP5_HUMAN","28","28","1191.16","0.499872237947436","1.06040551588833","RG","DOC-ISD","Protein RRP5 homolog OS=Homo sapiens GN=PDCD11 PE=1 SV=3","2222608.06587429","2257108.5938923","2449213.45273652","2046318.53551356","2541107.06783496","1946801.16998031","2222608.06587429","1886413.71974362","1916137.50080812","1886858.59063605","2396626.68657287","1713940.06869695","15","7","13","5","3","9"
"sp|P04350|TBB4A_HUMAN","28","0","2066.86",,,"---","---","Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q14566|MCM6_HUMAN","28","27","1344.61","0.007476329163569","1.32610016711107","DOC-ISD","RG","DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1","5016123.82391521","5304495.35085979","5522080.54879856","6552472.32743604","6770074.31564421","7686460.10784109","5016123.82391521","4433314.74314328","4320189.24696567","6041869.0865373","6385146.45066829","6767065.97900944","7","8","6","14","9","14"
